no,Name,COUNTYNAME,TOWNNAME,x,y
AS_2759,浦邊,金門縣,金沙鎮,118.3888888,24.47222222
AS_2760,復國墩,金門縣,金湖鎮,118.4694444,24.44861111
AS_2761,青岐,金門縣,烈嶼鄉,118.2202777,24.41583333
AS_2762,西湖,金門縣,烈嶼鄉,118.2294444,24.43555555
AS_2763,后頭,金門縣,烈嶼鄉,118.2586111,24.44444444
AS_2764,水頭,金門縣,金城鎮,118.2841666,24.41611111
AS_2765,庵前,金門縣,金城鎮,118.3197222,24.40277777
AS_2766,田墩,金門縣,金沙鎮,118.4066666,24.50111111
AS_2767,瓊林,金門縣,金湖鎮,118.3713888,24.45638888
AS_2768,莒光樓地點,金門縣,金城鎮,118.3161111,24.42666666
AS_2769,古崗湖地點,金門縣,金城鎮,118.3144444,24.39611111
AS_2770,官澳地點,金門縣,金城鎮,118.3144444,24.39611111
AS_2771,壁角地點,金門縣,金湖鎮,118.4694444,24.44583333
AS_2772,中墩地點,金門縣,烈嶼鄉,118.2311111,24.43527777
AS_2773,青岐,金門縣,烈嶼鄉,118.2197222,24.41583333
AS_2774,貴山,金門縣,烈嶼鄉,118.2225,24.41861111
AS_2775,中墩,金門縣,烈嶼鄉,118.2311111,24.43527777
AS_2776,西湖,金門縣,烈嶼鄉,118.2280555,24.43416666
AS_2777,后頭 Ⅰ,金門縣,烈嶼鄉,118.2619444,24.43583333
AS_2778,后頭 Ⅱ,金門縣,烈嶼鄉,118.2586111,24.44444444
AS_2779,后頭 Ⅲ,金門縣,烈嶼鄉,118.2544444,24.44694444
AS_2780,浦邊,金門縣,金沙鎮,118.3861111,24.47222222
AS_2781,田墩,金門縣,金沙鎮,118.4066666,24.50111111
AS_2782,金龜山,金門縣,金沙鎮,118.4116666,24.50277777
AS_2783,庵前,金門縣,金城鎮,118.3166666,24.4
AS_2784,復國墩,金門縣,金湖鎮,118.4708333,24.44944444
AS_2785,水頭,金門縣,金城鎮,118.2841666,24.41611111
AS_2786,田浦 Ⅰ,金門縣,金沙鎮,118.4638333,24.47838888
AS_2787,田浦 Ⅱ,金門縣,金沙鎮,118.4633888,24.47758333
AS_2788,田墩 Ⅰ,金門縣,金沙鎮,118.4065833,24.50038888
AS_2789,田墩 Ⅱ,金門縣,金沙鎮,118.4087777,24.50163888
AS_2790,田墩 Ⅲ,金門縣,金沙鎮,118.4084444,24.50291666
AS_2791,西園 Ⅰ,金門縣,金沙鎮,118.4038055,24.51219444
AS_2792,西園 Ⅱ,金門縣,金沙鎮,118.4083611,24.5115
AS_2793,官澳,金門縣,金沙鎮,118.4138888,24.52063888
AS_2794,東村,金門縣,金湖鎮,118.4466388,24.42152777
AS_2795,金龜山 Ⅰ,金門縣,金沙鎮,118.4047777,24.50236111
AS_2796,金龜山 Ⅱ,金門縣,金沙鎮,118.4049444,24.50247222
AS_2797,青嶼 Ⅰ,金門縣,金沙鎮,118.4186388,24.52330555
AS_2798,青嶼 Ⅱ,金門縣,金沙鎮,118.4175555,24.52297222
AS_2799,青嶼 Ⅲ,金門縣,金沙鎮,118.4169444,24.52233333
AS_2800,峰上 Ⅰ,金門縣,金沙鎮,118.4169444,24.52233333
AS_2801,峰上 Ⅱ,金門縣,金湖鎮,118.4564166,24.42783333
AS_2802,峰上 Ⅲ,金門縣,金湖鎮,118.4565555,24.42755555
AS_2803,復國墩 Ⅰ,金門縣,金湖鎮,118.4693611,24.44822222
AS_2804,復國墩 Ⅱ,金門縣,金湖鎮,118.4696388,24.44886111
AS_2805,復國墩 Ⅲ,金門縣,金湖鎮,118.4699166,24.44886111
AS_2806,復國墩 Ⅳ,金門縣,金湖鎮,118.4694444,24.44894444
AS_2807,新頭 Ⅰ,金門縣,金湖鎮,118.4194444,24.433
AS_2808,新頭 Ⅱ,金門縣,金湖鎮,118.4240277,24.43038888
AS_2809,新頭 Ⅲ,金門縣,金湖鎮,118.426,24.43052777
AS_2810,溪邊,金門縣,金湖鎮,118.4616944,24.44197222
AS_2811,青岐 Ⅰ,金門縣,烈嶼鄉,118.222,24.41725
AS_2812,青岐 Ⅱ,金門縣,烈嶼鄉,118.2247777,24.41325
AS_2813,青岐海灘,金門縣,烈嶼鄉,118.2202222,24.41594444
AS_2814,東林 Ⅰ,金門縣,烈嶼鄉,118.24675,24.42722222
AS_2815,東林 Ⅱ,金門縣,烈嶼鄉,118.2474166,24.42722222
AS_2816,上林貝塚,金門縣,烈嶼鄉,118.2312222,24.42636111
AS_2817,上林海灘,金門縣,烈嶼鄉,118.2267222,24.42925
AS_2818,西湖,金門縣,烈嶼鄉,118.2301666,24.43413888
AS_2819,青岐碼頭,金門縣,烈嶼鄉,118.2305277,24.41311111
AS_2820,清遠湖,金門縣,烈嶼鄉,118.2223611,24.41452777
AS_2821,楊厝,金門縣,烈嶼鄉,118.2323888,24.41786111
AS_2822,浦邊 Ⅰ,金門縣,金沙鎮,118.3884722,24.47247222
AS_2823,浦邊 Ⅱ,金門縣,金沙鎮,118.3878888,24.47308333
AS_2824,浦邊 Ⅲ,金門縣,金沙鎮,118.3905,24.47313888
AS_2825,浦邊貝塚 Ⅰ,金門縣,金沙鎮,118.3884722,24.47247222
AS_2826,浦邊貝塚 Ⅱ,金門縣,金沙鎮,118.3891666,24.47219444
AS_2827,浦邊貝塚 Ⅲ,金門縣,金沙鎮,118.3901666,24.47275
AS_2828,洋山,金門縣,金沙鎮,118.3970833,24.49108333
AS_2829,鶯山,金門縣,金寧鄉,118.3133055,24.48869444
AS_2830,后宅,金門縣,金沙鎮,118.3937222,24.48375
AS_2831,蘭洋,金門縣,金沙鎮,118.3858611,24.46688888
AS_2832,南山 Ⅰ,金門縣,金寧鄉,118.2929444,24.47052777
AS_2833,南山 Ⅱ,金門縣,金寧鄉,118.2927777,24.47125
AS_2834,南山 Ⅲ,金門縣,金寧鄉,118.2923611,24.472
AS_2835,南山 Ⅳ,金門縣,金寧鄉,118.2965555,24.47425
AS_2836,南山 Ⅴ,金門縣,烈嶼鄉,118.2474166,24.42722222
AS_2837,南山貝塚,金門縣,烈嶼鄉,118.2475482,24.42720936
AS_2838,北山,金門縣,金寧鄉,118.3133055,24.48869444
AS_2839,水頭,金門縣,金城鎮,118.2922777,24.40372222
AS_2840,古崗,金門縣,金城鎮,118.3175277,24.39375
AS_2841,歐厝,金門縣,金城鎮,118.3302777,24.40566666
AS_2842,中墩地點,金門縣,烈嶼鄉,118.2330038,24.4334285
AS_2843,古寧頭南山,金門縣,金寧鄉,118.3030276,24.48107936
AS_2844,古寧頭北山,金門縣,金寧鄉,118.3114901,24.48194329
AS_2845,莒光樓地點,金門縣,金城鎮,118.3192177,24.42560876
AS_2846,古崗湖地點,金門縣,金城鎮,118.3154196,24.39636098
AS_2847,瓊林,金門縣,金湖鎮,118.3740134,24.45668783
AS_2848,瓊林,金門縣,金湖鎮,118.3749062,24.45443191
AS_2849,瓊林,金門縣,金湖鎮,118.3732307,24.45529514
AS_2850,官澳地點,金門縣,金沙鎮,118.4160067,24.52065795
AS_2851,官澳地點,金門縣,金沙鎮,118.4121057,24.51705848
AS_2852,壁角地點,金門縣,金湖鎮,118.4689151,24.44280163
AS_2853,廖廍仔,雲林縣,斗六市,120.5201259,23.67149425
AS_2854,崙仔,雲林縣,斗六市,120.508039,23.71408887
AS_2855,林子頭,雲林縣,斗六市,120.5598222,23.6934074
AS_2856,崙尾坪,雲林縣,斗六市,120.638834,23.67623596
AS_2857,大北勢,雲林縣,斗六市,120.5107773,23.70444914
AS_2858,尖山坑,雲林縣,古坑鄉,120.5911215,23.66651098
AS_2859,古坑．崁頂,雲林縣,古坑鄉,120.612964,23.67519244
AS_2860,古坑．大坪頂 Ⅱ,雲林縣,古坑鄉,120.619719,23.68653583
AS_2861,古坑．土地公山,雲林縣,古坑鄉,120.6109741,23.68010396
AS_2862,崁仔頂山,雲林縣,古坑鄉,120.5746777,23.6250166
AS_2863,內館,雲林縣,古坑鄉,120.5827209,23.61529806
AS_2864,阿坤厝,雲林縣,東勢鄉,120.2605802,23.72505377
AS_2865,卓運厝,雲林縣,元長鄉,120.3459564,23.64074305
AS_2866,七座厝,雲林縣,西螺鎮,120.4466589,23.75628184
AS_2867,八德公墓,雲林縣,斗六市,120.5679304,23.72212239
AS_2868,三塊厝,嘉義縣,溪口鄉,120.4034996,23.62445093
AS_2869,下坪仔,雲林縣,古坑鄉,120.6948461,23.58265033
AS_2870,下寮埔,雲林縣,古坑鄉,120.5954382,23.61324619
AS_2871,大茄苳,雲林縣,西螺鎮,120.4850477,23.79119679
AS_2872,大湖口,雲林縣,古坑鄉,120.5700456,23.61018238
AS_2873,小茄苳,雲林縣,西螺鎮,120.4754451,23.78544026
AS_2874,山坪仔,雲林縣,林內鄉,120.6392613,23.76848399
AS_2875,內湖,雲林縣,古坑鄉,120.6889789,23.60525648
AS_2876,月眉,雲林縣,東勢鄉,120.2871786,23.68173165
AS_2877,水田仔,雲林縣,古坑鄉,120.6072624,23.61654685
AS_2878,半天寮,雲林縣,古坑鄉,120.5862425,23.60595953
AS_2879,古坑．大坪頂 Ⅰ,雲林縣,古坑鄉,120.6191383,23.68936702
AS_2880,古笨港,雲林縣,北港鎮,120.3050868,23.56779872
AS_2881,古笨港,雲林縣,北港鎮,120.3060329,23.57289252
AS_2882,古笨港,嘉義縣,新港鄉,120.3245755,23.56668243
AS_2883,外湖,雲林縣,古坑鄉,120.6826052,23.60703009
AS_2884,田子林,雲林縣,大埤鄉,120.4199555,23.65453104
AS_2885,田仔坪,雲林縣,古坑鄉,120.581035,23.64379729
AS_2886,石頭廟(崁坪),雲林縣,古坑鄉,120.5859713,23.64141347
AS_2887,圳頭,雲林縣,古坑鄉,120.5833298,23.65325481
AS_2888,西佃厝,雲林縣,崙背鄉,120.3034752,23.80522016
AS_2889,林內坪頂,雲林縣,林內鄉,120.6380549,23.749463
AS_2890,林內坪頂 Ⅱ,雲林縣,林內鄉,120.63828,23.756868
AS_2891,青山坪,雲林縣,古坑鄉,120.680095,23.59721305
AS_2892,施厝寮,雲林縣,麥寮鄉,120.2807285,23.79984217
AS_2893,施厝寮 Ⅲ,雲林縣,麥寮鄉,120.2809621,23.7898904
AS_2894,施厝寮 Ⅱ,雲林縣,麥寮鄉,120.2893514,23.78350359
AS_2895,苦苓腳,雲林縣,古坑鄉,120.6058327,23.60731656
AS_2896,崁頂,雲林縣,崙背鄉,120.3133489,23.797752
AS_2897,崁腳,雲林縣,古坑鄉,120.5379063,23.60060179
AS_2898,崁頭厝 Ⅱ,雲林縣,古坑鄉,120.5585668,23.62137027
AS_2899,崁頭厝 Ⅰ,雲林縣,古坑鄉,120.5708031,23.627094
AS_2900,桃源(小半天寮),雲林縣,古坑鄉,120.5999508,23.59854497
AS_2901,酒姑 Ⅱ,雲林縣,二崙鄉,120.3694329,23.80480015
AS_2902,酒姑,雲林縣,二崙鄉,120.3639164,23.80365085
AS_2903,堀頂,雲林縣,古坑鄉,120.5737582,23.60837115
AS_2904,梅林,雲林縣,斗六市,120.6080279,23.70324799
AS_2905,頂厝,雲林縣,崙背鄉,120.3355844,23.79216412
AS_2906,鹿窟,雲林縣,古坑鄉,120.708741,23.57732738
AS_2907,湖本南,雲林縣,林內鄉,120.6115559,23.72506653
AS_2908,番仔溝,雲林縣,斗六市,120.5608581,23.70169867
AS_2909,華興,雲林縣,古坑鄉,120.560447,23.60027803
AS_2910,蜈蜞坪,雲林縣,古坑鄉,120.6101354,23.59828189
AS_2911,雷厝,雲林縣,麥寮鄉,120.2882962,23.80149908
AS_2912,樟湖,雲林縣,古坑鄉,120.6431526,23.61913131
AS_2913,樟湖,雲林縣,古坑鄉,120.6458523,23.6189098
AS_2914,樟湖,雲林縣,古坑鄉,120.6428233,23.61758916
AS_2915,貓兒干,雲林縣,崙背鄉,120.3140459,23.79776461
AS_2916,豐榮,雲林縣,崙背鄉,120.3072402,23.79186134
AS_2917,豐榮 Ⅲ,雲林縣,崙背鄉,120.3158333,23.78361111
AS_2918,豐榮 Ⅱ,雲林縣,崙背鄉,120.2991371,23.79155949
AS_2919,鎮北里,雲林縣,斗六市,120.5292304,23.72631042
AS_2920,蟾蜍嶺,雲林縣,古坑鄉,120.6018551,23.61215409
AS_2921,蘇秦,雲林縣,水林鄉,120.2517137,23.62336536
AS_2922,大埔石刻,連江縣,莒光鄉,119.9625935,25.95019583
AS_2923,介壽,連江縣,南竿鄉,119.9499197,26.1556589
AS_2924,百勝港,連江縣,北竿鄉,120.22001,26.33909879
AS_2925,坂里,連江縣,北竿鄉,119.9736786,26.21575557
AS_2926,亮島島尾 Ⅰ,連江縣,北竿鄉,120.2265821,26.34463193
AS_2927,亮島島尾 Ⅱ,連江縣,北竿鄉,120.2274942,26.34564051
AS_2928,亮島島尾 Ⅲ,連江縣,北竿鄉,120.2255413,26.34391802
AS_2929,亮島島尾 Ⅳ,連江縣,北竿鄉,120.228341,26.34601229
AS_2930,馬祖港地點,連江縣,南竿鄉,119.9184008,26.16042555
AS_2931,塘岐,連江縣,北竿鄉,119.998068,26.22742054
AS_2932,福沃港,連江縣,南竿鄉,119.943576,26.15738483
AS_2933,蔡園裡,連江縣,莒光鄉,119.9825712,25.96508144
AS_2934,熾坪隴,連江縣,莒光鄉,119.9708508,25.95899647
AS_2935,燕秀,連江縣,東引鄉,120.4902428,26.36003147
AS_2936,山隴,連江縣,南竿鄉,119.9534463,26.15553553
AS_2937,后沃水庫,連江縣,南竿鄉,119.9202588,26.16092778
AS_2938,津沙 Ⅰ,連江縣,南竿鄉,119.9110828,26.14536607
AS_2939,津沙 Ⅱ,連江縣,南竿鄉,119.913424,26.1470206
AS_2940,鐵板,連江縣,南竿鄉,119.9243083,26.1421586
AS_2941,津沙沙灘,連江縣,南竿鄉,119.9128429,26.14536573
AS_2942,深水/美瑞澳,連江縣,南竿鄉,119.9373046,26.14583635
AS_2943,大澳,連江縣,南竿鄉,119.928985,26.14199092
AS_2944,金坂澳,連江縣,南竿鄉,119.9243028,26.140661
AS_2945,夫人澳,連江縣,南竿鄉,119.926026,26.17030249
AS_2946,關山Ｋ,高雄市,桃源區,120.8468783,23.2644402
AS_2947,梅山吊橋,高雄市,桃源區,120.824821,23.278146
AS_2948,Kavanguan,高雄市,桃源區,120.820422,23.278141
AS_2949,拉婆蘭,高雄市,桃源區,120.8178027,23.24085808
AS_2950,拉婆蘭,高雄市,桃源區,120.817541,23.24048199
AS_2951,Avideingang,高雄市,桃源區,120.8165219,23.270913
AS_2952,Avideingang,高雄市,桃源區,120.8157361,23.27132068
AS_2953,塔古夫庫拉,高雄市,桃源區,120.8139809,23.25834034
AS_2954,奇斯薩庫,高雄市,桃源區,120.8122221,23.19107044
AS_2955,梅蘭,高雄市,桃源區,120.811679,23.23930099
AS_2956,梅蘭社區,高雄市,桃源區,120.811679,23.23930099
AS_2957,梅蘭社區,高雄市,桃源區,120.8115635,23.23980479
AS_2958,復興村 Ⅱ,高雄市,桃源區,120.8089796,23.22098824
AS_2959,復興村 Ⅱ,高雄市,桃源區,120.808774,23.22033299
AS_2960,梅蘭二號,高雄市,桃源區,120.8070509,23.23239647
AS_2961,比鼻烏,高雄市,桃源區,120.8063269,23.223942
AS_2962,梅蘭二號,高雄市,桃源區,120.8059706,23.23217475
AS_2963,復興村 Ⅰ,高雄市,桃源區,120.8058459,23.21852399
AS_2964,梅蘭一號,高雄市,桃源區,120.8038306,23.23099365
AS_2965,奇斯薩庫,高雄市,桃源區,120.8037624,23.18184064
AS_2966,老勤和,高雄市,桃源區,120.8010199,23.178332
AS_2967,老勤和,高雄市,桃源區,120.8002426,23.17834632
AS_2968,薩巴阿爾,高雄市,桃源區,120.7997096,23.20854466
AS_2969,薩巴阿爾,高雄市,桃源區,120.799511,23.20767899
AS_2970,塔喀珠安,高雄市,桃源區,120.7978431,23.19810649
AS_2971,塔喀珠安,高雄市,桃源區,120.7975709,23.198646
AS_2972,歐帕喀爾,高雄市,桃源區,120.7940356,23.18801177
AS_2973,桃源．濁水,高雄市,桃源區,120.7915868,23.20310592
AS_2974,桃源．濁水,高雄市,桃源區,120.7899346,23.20312494
AS_2975,烏巴客 Ⅱ,高雄市,桃源區,120.7867153,23.18389996
AS_2976,琉球,高雄市,桃源區,120.7857074,23.19261242
AS_2977,烏巴客,高雄市,桃源區,120.7846454,23.17726724
AS_2978,萬山岩雕,高雄市,茂林區,120.78428,22.957061
AS_2979,琉球,高雄市,桃源區,120.7838555,23.1928831
AS_2980,Iban,高雄市,桃源區,120.7768462,23.16434308
AS_2981,美秀,高雄市,桃源區,120.772313,23.17739043
AS_2982,美秀,高雄市,桃源區,120.7717179,23.177841
AS_2983,四社下台地,高雄市,桃源區,120.7705222,23.16538256
AS_2984,上寶來 A,高雄市,桃源區,120.769697,23.17179253
AS_2985,桃源．四社,高雄市,桃源區,120.76949,23.16868784
AS_2986,上寶來 A,高雄市,桃源區,120.769286,23.171968
AS_2987,桃源．四社,高雄市,桃源區,120.7689582,23.16824524
AS_2988,上寶來 B,高雄市,桃源區,120.7679846,23.17377232
AS_2989,上寶來 B,高雄市,桃源區,120.767816,23.17467499
AS_2990,班卡拉 Ｉ,高雄市,桃源區,120.767854,23.15254999
AS_2991,班卡拉 Ⅹ,高雄市,桃源區,120.7674873,23.15580932
AS_2992,班卡拉 Ⅹ,高雄市,桃源區,120.7673599,23.156161
AS_2993,班卡拉 Ⅷ,高雄市,桃源區,120.7656619,23.149612
AS_2994,班卡拉 Ⅸ,高雄市,桃源區,120.7656519,23.15525599
AS_2995,班卡拉 Ⅷ,高雄市,桃源區,120.7656254,23.14906896
AS_2996,班卡拉 Ⅸ,高雄市,桃源區,120.7654694,23.15438102
AS_2997,班卡拉 Ⅱ,高雄市,桃源區,120.7649279,23.15074
AS_2998,班卡拉 Ⅱ,高雄市,桃源區,120.7645322,23.15127516
AS_2999,班卡拉 Ⅲ,高雄市,桃源區,120.7634216,23.15026235
AS_3000,班卡拉 Ⅲ,高雄市,桃源區,120.7631597,23.14947874
AS_3001,班卡拉 Ⅴ,高雄市,桃源區,120.7629586,23.14753119
AS_3002,班卡拉 Ⅴ,高雄市,桃源區,120.7629358,23.14724486
AS_3003,班卡拉 Ⅳ,高雄市,桃源區,120.761517,23.146671
AS_3004,班卡拉 Ⅳ,高雄市,桃源區,120.7611424,23.14651686
AS_3005,深溝Ｂ,高雄市,桃源區,120.7602779,23.156828
AS_3006,桃源上台地,高雄市,桃源區,120.7600989,23.16296901
AS_3007,深溝,高雄市,桃源區,120.7598786,23.15532006
AS_3008,班卡拉 Ⅵ,高雄市,桃源區,120.759567,23.14486199
AS_3009,深溝,高雄市,桃源區,120.7594873,23.15554112
AS_3010,深溝Ａ,高雄市,桃源區,120.759059,23.155697
AS_3011,班卡拉 Ⅶ(舊社),高雄市,桃源區,120.757479,23.14397027
AS_3012,班卡拉 Ⅶ(舊社),高雄市,桃源區,120.75664,23.14323199
AS_3013,舊社吊橋,高雄市,桃源區,120.7515149,23.142592
AS_3014,帖布帖開溪 Ⅱ,高雄市,那瑪夏區,120.7319169,23.299011
AS_3015,帖布帖開溪 Ⅲ,高雄市,那瑪夏區,120.7319099,23.302397
AS_3016,帖布帖開溪 Ⅰ,高雄市,那瑪夏區,120.730457,23.295622
AS_3017,坵平橋 Ⅲ,高雄市,那瑪夏區,120.727441,23.288302
AS_3018,一溪吊橋,高雄市,那瑪夏區,120.7270399,23.293358
AS_3019,坵平橋 Ⅰ,高雄市,那瑪夏區,120.725108,23.281977
AS_3020,高中二村,高雄市,桃源區,120.7249189,23.13577399
AS_3021,坵平橋 Ⅱ,高雄市,那瑪夏區,120.724023,23.286851
AS_3022,民生二村,高雄市,那瑪夏區,120.7236459,23.27980699
AS_3023,民生二村聚落,高雄市,那瑪夏區,120.72222,23.270323
AS_3024,民生國小 B,高雄市,那瑪夏區,120.7218939,23.276463
AS_3025,民生國小 A,高雄市,那瑪夏區,120.721595,23.27926199
AS_3026,民生平台,高雄市,那瑪夏區,120.71975,23.273479
AS_3027,高中一村,高雄市,桃源區,120.7197166,23.1299771
AS_3028,民生國小 C,高雄市,那瑪夏區,120.7192649,23.27149099
AS_3029,高中一村,高雄市,桃源區,120.7192609,23.1301557
AS_3030,小多納,高雄市,茂林區,120.7189514,22.90802891
AS_3031,民生一村,高雄市,那瑪夏區,120.7180289,23.27821699
AS_3032,小多納,高雄市,茂林區,120.718313,22.908192
AS_3033,達卡努娃,高雄市,那瑪夏區,120.7165652,23.26516483
AS_3034,兩權,高雄市,那瑪夏區,120.712164,23.25558499
AS_3035,綠茂橋,高雄市,桃源區,120.710716,23.1271317
AS_3036,囉囉埔,高雄市,六龜區,120.7099046,23.11120982
AS_3037,綠茂,高雄市,桃源區,120.7094999,23.122904
AS_3038,寶來 B,高雄市,六龜區,120.706522,23.10708424
AS_3039,寶來 Ⅱ,高雄市,六龜區,120.7054539,23.10638999
AS_3040,甲仙林道 Ａ,高雄市,那瑪夏區,120.70369,23.24251999
AS_3041,甲仙林道 Ｂ,高雄市,那瑪夏區,120.70369,23.24251999
AS_3042,那基薩 Ⅰ,高雄市,那瑪夏區,120.70369,23.24251999
AS_3043,那基薩 Ⅱ,高雄市,那瑪夏區,120.70369,23.24251999
AS_3044,民權平台,高雄市,那瑪夏區,120.703189,23.24816399
AS_3045,民權,高雄市,那瑪夏區,120.70272,23.24816299
AS_3046,茶山4.4K,高雄市,那瑪夏區,120.702454,23.271189
AS_3047,寶來 A,高雄市,六龜區,120.7024993,23.1057303
AS_3048,寶來 Ⅰ,高雄市,六龜區,120.7020399,23.105029
AS_3049,寶來 A,高雄市,六龜區,120.7018755,23.10595418
AS_3050,Nagisar A,高雄市,那瑪夏區,120.7000399,23.235741
AS_3051,Nagisar B,高雄市,那瑪夏區,120.698826,23.232578
AS_3052,玉打山 Ⅱ,高雄市,那瑪夏區,120.697278,23.26910299
AS_3053,民族,高雄市,那瑪夏區,120.6969929,23.22214399
AS_3054,信義吊橋,高雄市,那瑪夏區,120.6965319,23.252937
AS_3055,玉打山 Ⅰ,高雄市,那瑪夏區,120.6958907,23.27219912
AS_3056,那托爾薩,高雄市,那瑪夏區,120.695448,23.213833
AS_3057,民權大橋,高雄市,那瑪夏區,120.69235,23.24444
AS_3058,復建吊橋 Ⅰ,高雄市,那瑪夏區,120.6886322,23.24364942
AS_3059,三民．青山,高雄市,那瑪夏區,120.6884525,23.28135512
AS_3060,樣仔腳,高雄市,桃源區,120.6886146,23.10805311
AS_3061,復建吊橋 Ⅲ,高雄市,那瑪夏區,120.687694,23.24005056
AS_3062,復建吊橋 Ⅱ,高雄市,那瑪夏區,120.686775,23.246326
AS_3063,扇平,高雄市,茂林區,120.6855305,22.96774193
AS_3064,扇平,高雄市,茂林區,120.6853283,22.96825909
AS_3065,建山,高雄市,桃源區,120.6843151,23.10567824
AS_3066,表湖 A,高雄市,那瑪夏區,120.6725839,23.25487499
AS_3067,表湖 B,高雄市,那瑪夏區,120.6721669,23.25133349
AS_3068,中塭,高雄市,六龜區,120.6723309,23.077879
AS_3069,荖濃,高雄市,六龜區,120.6723309,23.077879
AS_3070,水冬瓜,高雄市,六龜區,120.6657006,23.05043755
AS_3071,水冬瓜,高雄市,六龜區,120.6652927,23.05056836
AS_3072,錫安山,高雄市,那瑪夏區,120.6604803,23.20906993
AS_3073,小林,高雄市,甲仙區,120.6471219,23.16284599
AS_3074,五里埔,高雄市,甲仙區,120.6291979,23.14596299
AS_3075,五里埔尾,高雄市,甲仙區,120.6261509,23.14421167
AS_3076,阿里關,高雄市,甲仙區,120.607801,23.116111
AS_3077,中興國小,高雄市,甲仙區,120.6063379,23.11565599
AS_3078,妙音寺,高雄市,杉林區,120.600649,23.04213399
AS_3079,船頭,高雄市,美濃區,120.5989125,22.93949327
AS_3080,牛寮,高雄市,甲仙區,120.5963368,23.07838584
AS_3081,鹽桑寮,高雄市,甲仙區,120.5953544,23.08189275
AS_3082,檨仔坑坪,高雄市,甲仙區,120.591672,23.07421399
AS_3083,甲仙．四社,高雄市,甲仙區,120.5891471,23.10131391
AS_3084,大南坪,高雄市,美濃區,120.58721,22.92573249
AS_3085,大南坪,高雄市,美濃區,120.586562,22.92591621
AS_3086,小南坪,高雄市,美濃區,120.586033,22.923119
AS_3087,水底坪,高雄市,美濃區,120.5853477,22.94008468
AS_3088,崩山窩,高雄市,美濃區,120.57256,22.90680354
AS_3089,柳樹塘,高雄市,美濃區,120.5718112,22.89506768
AS_3090,龍光,高雄市,美濃區,120.569001,22.88329399
AS_3091,段巷,高雄市,美濃區,120.5688197,22.92129081
AS_3092,黃屋塘,高雄市,美濃區,120.566224,22.8869216
AS_3093,畚箕窩,高雄市,美濃區,120.5633449,22.89420254
AS_3094,畚箕窩,高雄市,美濃區,120.562822,22.89438995
AS_3095,張屋塘,高雄市,美濃區,120.5611112,22.88968186
AS_3096,善化堂,高雄市,美濃區,120.5598021,22.92146695
AS_3097,劉屋塘,高雄市,美濃區,120.5598723,22.89009332
AS_3098,善化堂,高雄市,美濃區,120.5596348,22.92221125
AS_3099,中圳尾,高雄市,美濃區,120.5557685,22.91591668
AS_3100,獅形山,高雄市,美濃區,120.5551393,22.91956987
AS_3101,人字山下,高雄市,美濃區,120.5505063,22.91767671
AS_3102,二坪頂,高雄市,杉林區,120.5441259,22.962693
AS_3103,東光寮,高雄市,美濃區,120.5427321,22.91671766
AS_3104,東光寮,高雄市,美濃區,120.5414347,22.91586977
AS_3105,新象寮,高雄市,杉林區,120.5382671,22.96263716
AS_3106,虎形坑,高雄市,旗山區,120.458378,22.82236
AS_3107,竹戈寮,高雄市,內門區,120.448097,22.895563
AS_3108,腳帛寮,高雄市,內門區,120.4452309,22.905396
AS_3109,瓦厝,高雄市,大樹區,120.4096051,22.65124741
AS_3110,水安,高雄市,大樹區,120.4057869,22.649958
AS_3111,後庄,高雄市,大樹區,120.4019002,22.64862323
AS_3112,後庄北,高雄市,大樹區,120.4011835,22.65212787
AS_3113,拷潭,高雄市,大寮區,120.4002039,22.59139703
AS_3114,仁美,高雄市,鳥松區,120.3999239,22.655806
AS_3115,潭頭山 Ⅱ,高雄市,林園區,120.3936346,22.53055022
AS_3116,鳳山水庫,高雄市,大寮區,120.39344,22.536666
AS_3117,潭頭,高雄市,林園區,120.393321,22.52958454
AS_3118,潭頭山 Ⅱ,高雄市,林園區,120.3932215,22.53108633
AS_3119,潭頭山 Ⅰ,高雄市,林園區,120.392209,22.52934599
AS_3120,輔英護專,高雄市,大寮區,120.3909989,22.60565199
AS_3121,小港．大坪頂,高雄市,小港區,120.389042,22.55863016
AS_3122,小港．大坪頂,高雄市,小港區,120.3889199,22.558684
AS_3123,清水岩,高雄市,林園區,120.3878539,22.52481399
